,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
116,CEP128,0.006462045856848536,-0.006472045856848536,0.009783522848726675,-0.009793522848726675,-0.02078382399400995,0.02077382399400995,0.003358431663523398,-0.003368431663523398
117,CEP152,0.005070618312294106,-0.005080618312294106,0.003898770014346506,-0.0039087700143465055,0.0022373720865717928,-0.002247372086571793,-8.923080985238918e-05,7.923080985238918e-05
118,CEP162,0.0031878657195742108,-0.003197865719574211,0.005927722440480204,-0.005937722440480204,0.001201850090432402,-0.001211850090432402,0.008146374128142078,-0.008156374128142078
119,CEP164,0.008103112710664905,-0.008113112710664904,0.008279241247539953,-0.008289241247539953,0.004220629713419591,-0.00423062971341959,0.008964167105210197,-0.008974167105210196
120,CEP290,0.005288830871802465,-0.0052988308718024645,0.007160485476726583,-0.007170485476726583,-0.004636926417693532,0.0046269264176935325,0.006190519877052811,-0.00620051987705281
121,CEP55,0.010591120650867515,-0.010601120650867515,-0.0006258261251625569,0.0006158261251625568,-0.028350737472274977,0.028340737472274977,-0.017452258700286057,0.017442258700286057
122,CEP63,0.009686422150069048,-0.009696422150069047,0.0016083491737654415,-0.0016183491737654415,-0.0021093069072541104,0.0020993069072541104,-0.01215578864340524,0.01214578864340524
123,CEP95,0.01250802324053861,-0.01251802324053861,-0.006612307303449763,0.0066023073034497635,-0.021343778960209406,0.021333778960209406,-0.017907406593779887,0.017897406593779887
124,CERS4,0.006126911144287012,-0.006136911144287011,0.004237386988112879,-0.0042473869881128785,0.0007494004391882109,-0.0007594004391882109,0.001724793045606618,-0.001734793045606618
125,CGNL1,-4.0443141465937305e-05,3.0443141465937305e-05,-0.016013318456919,0.016003318456919,,,-0.006480126566195635,0.006470126566195635
126,CHD1L,0.0024801611059736273,-0.0024901611059736273,-0.00557609835784853,0.0055660983578485305,-0.015593467122325282,0.015583467122325282,-0.0020241808762640895,0.0020141808762640895
127,CHD2,0.005015196189744817,-0.005025196189744816,0.0068943068574943145,-0.006904306857494314,-0.0014274264603459652,0.0014174264603459652,0.00351112114959469,-0.00352112114959469
128,CHD3,0.0069042315154619616,-0.006914231515461961,0.0009792530028896324,-0.0009892530028896324,-0.0118803421047992,0.0118703421047992,0.011544457327740343,-0.011554457327740342
129,CHD6,0.0026558744735371426,-0.0026658744735371426,0.008931863865349485,-0.008941863865349484,0.009021949341085647,-0.009031949341085647,0.012956958904795354,-0.012966958904795354
130,CHD9,0.0045182376694612725,-0.004528237669461272,0.00790170831419626,-0.00791170831419626,-0.0010734210776378594,0.0010634210776378594,0.00743461629840779,-0.007444616298407789
131,CHERP,0.009281652687208368,-0.009291652687208368,0.003559597696772096,-0.003569597696772096,-0.022560884428350247,0.022550884428350248,-0.006744239901410487,0.006734239901410487
132,CHM,0.0068189424723156325,-0.006828942472315632,0.00753218306370422,-0.00754218306370422,-0.001808080641646101,0.001798080641646101,0.008493174485615762,-0.008503174485615762
133,CIC,0.006923699910909686,-0.006933699910909686,0.007779218052127321,-0.00778921805212732,-0.007671066007993874,0.007661066007993874,0.00482617139343032,-0.00483617139343032
134,CLCN5,0.00778417819220964,-0.007794178192209639,0.0024649516477455585,-0.0024749516477455586,-0.0010109217492948602,0.0010009217492948602,0.01089107419842332,-0.01090107419842332
135,CLK2,0.010223638776889428,-0.010233638776889428,0.013771472034416588,-0.013781472034416587,0.0016201269538834578,-0.0016301269538834579,0.00018560376732129624,-0.00019560376732129624
136,CLK3,0.010413321704371967,-0.010423321704371966,0.01575881837483148,-0.01576881837483148,0.0063981964509390865,-0.006408196450939086,0.004640783807802237,-0.004650783807802237
137,CLSPN,0.008476924043315792,-0.008486924043315792,0.005959973900896268,-0.005969973900896267,-0.006366371832732767,0.006356371832732768,-0.005425563702211159,0.005415563702211159
138,CLUH,0.007834253824701397,-0.007844253824701396,0.008295743594195756,-0.008305743594195756,-0.012495170098066277,0.012485170098066278,0.002661120309337739,-0.002671120309337739
139,CNKSR3,0.006076373026017996,-0.006086373026017996,0.0007756527362385857,-0.0007856527362385857,-0.003787644287707892,0.003777644287707892,0.004947953194158444,-0.004957953194158444
140,CNOT3,0.0046656838433613915,-0.004675683843361391,-0.0002145465205942304,0.0002045465205942304,-0.012048631501867892,0.012038631501867892,-0.005130110109023575,0.0051201101090235755
141,CNOT4,0.0040553244132738725,-0.004065324413273872,0.007553564580131997,-0.007563564580131996,0.011848782248741113,-0.011858782248741113,0.006698448293331424,-0.006708448293331424
142,CNOT6,0.0046355618317560215,-0.004645561831756021,0.01294996252715086,-0.01295996252715086,0.004862014949759061,-0.0048720149497590605,0.0016758934409652343,-0.0016858934409652343
