,Unnamed: 0,decouple_UL,couple_UL,decouple_RAO,couple_RAO,decouple_DL,couple_DL,decouple_Subplate,couple_Subplate,decouple_VSVZ,couple_VSVZ,decouple_IPC,couple_IPC,decouple_DC,couple_DC,gene
36,,-0.00944626277274943,0.00944626277274943,0.013524443660554518,-0.013524443660554518,8.100025230205893e-05,-8.100025230205893e-05,-0.0011201569515303864,0.0011201569515303864,,,,,0.009846377310494845,-0.009846377310494845,CNTFR
37,,-0.004765175103115027,0.004765175103115027,0.022932792109250193,-0.022932792109250193,-0.008680338151522256,0.008680338151522256,0.000757129078951424,-0.000757129078951424,,,,,,,GM20754
38,,0.01892819433042752,-0.01892819433042752,-0.00397391664478014,0.00397391664478014,0.005505599675375963,-0.005505599675375963,0.004438244093625941,-0.004438244093625941,,,,,0.03398092868251901,-0.03398092868251901,MYBL2
39,,-0.0013360257718631474,0.0013360257718631474,0.0099022310479593,-0.0099022310479593,-0.0013291700053225455,0.0013291700053225455,0.001561872680676632,-0.001561872680676632,0.022234380480576355,-0.022234380480576355,,,-0.0007283111673243095,0.0007283111673243095,MAML3
40,,-0.0040821940791897215,0.0040821940791897215,0.0015120341667379453,-0.0015120341667379453,3.741333236011862e-05,-3.741333236011862e-05,-0.0001904678125218412,0.0001904678125218412,,,,,-0.004534615831871057,0.004534615831871057,FOXO1
41,,0.0007080084056363331,-0.0007080084056363331,-0.005070537282317135,0.005070537282317135,-0.006983692054529242,0.006983692054529242,-0.0007450516788282055,0.0007450516788282055,,,,,0.0005945342133164,-0.0005945342133164,CHD7
42,,0.020937582065358375,-0.020937582065358375,0.00362709870884579,-0.00362709870884579,0.00222990311379756,-0.00222990311379756,,,,,,,,,SYNPO2
43,,-0.005979257913604277,0.005979257913604277,-0.006575837426300794,0.006575837426300794,0.002032237522647612,-0.002032237522647612,-0.0016619026077902138,0.0016619026077902138,,,,,,,VAV3
44,,0.020222657775139687,-0.020222657775139687,-0.015380383094582575,0.015380383094582575,-0.005363688900002814,0.005363688900002814,,,,,,,,,GM43066
45,,-0.002096994527129664,0.002096994527129664,-0.0026069626770286736,0.0026069626770286736,-0.0001638272855717035,0.0001638272855717035,-0.0007649645086127907,0.0007649645086127907,,,,,-0.0027955598298335174,0.0027955598298335174,RUNX1T1
46,,0.00052564192891668,-0.00052564192891668,-0.00591857849263009,0.00591857849263009,-0.0005907123683244822,0.0005907123683244822,,,-0.003801921915424597,0.003801921915424597,,,0.0021323847211679667,-0.0021323847211679667,COL11A1
47,,0.0038520483617994553,-0.0038520483617994553,-0.010588199949888862,0.010588199949888862,-0.00829949419702717,0.00829949419702717,,,,,,,,,2700069I18RIK
48,,-0.008827873123978626,0.008827873123978626,-0.00420700044459503,0.00420700044459503,-0.0023432366044879166,0.0023432366044879166,-0.0032985982021225962,0.0032985982021225962,,,,,0.006647660851064448,-0.006647660851064448,UBE2C
49,,-0.010095786027648289,0.010095786027648289,0.004846365177589768,-0.004846365177589768,-0.004456411178372033,0.004456411178372033,-0.001060645354772717,0.001060645354772717,0.0001542483634111233,-0.0001542483634111233,,,,,NTNG1
50,,0.009465697735861776,-0.009465697735861776,-0.006085726768231277,0.006085726768231277,-0.001674465594879708,0.001674465594879708,,,0.00045202753520797584,-0.00045202753520797584,,,,,LYN
51,,-0.0010620249436569182,0.0010620249436569182,0.0034691809016826614,-0.0034691809016826614,-0.00841442303919502,0.00841442303919502,-0.0026946168420292835,0.0026946168420292835,,,,,0.0011924325225220744,-0.0011924325225220744,LEF1
52,,0.001321980901886767,-0.001321980901886767,-0.00495726524759179,0.00495726524759179,0.003955715190779044,-0.003955715190779044,-0.0020990314708791424,0.0020990314708791424,,,,,-0.0011452492342956394,0.0011452492342956394,H2AFZ
53,,0.0014142921467055203,-0.0014142921467055203,-0.0008477644050989552,0.0008477644050989552,-0.008955360472148885,0.008955360472148885,0.008994328965744161,-0.008994328965744161,,,,,0.004902933771249028,-0.004902933771249028,CCNA2
54,,,,-0.014096145774643194,0.014096145774643194,,,,,,,,,,,PABPC4L
55,,0.009538637934760667,-0.009538637934760667,-0.005595901440079432,0.005595901440079432,-0.00029064084957767383,0.00029064084957767383,-0.001261849511543879,0.001261849511543879,,,,,0.0003515310242219946,-0.0003515310242219946,FUT9
56,,-0.008047379776601998,0.008047379776601998,0.008376451886972898,-0.008376451886972898,0.0004634658533870101,-0.0004634658533870101,-0.001556251139566707,0.001556251139566707,,,,,0.00025194092643048005,-0.00025194092643048005,MME
57,,-0.005268083751039002,0.005268083751039002,-0.008253118397944709,0.008253118397944709,-0.017814986735219952,0.017814986735219952,,,,,1.5056705882088295e-13,-1.5056705882088295e-13,0.0015497026467191123,-0.0015497026467191123,BCAR3
58,,-0.005889625938051521,0.005889625938051521,0.00884309546820388,-0.00884309546820388,-0.006596160389911607,0.006596160389911607,1.9355129668260918e-05,-1.9355129668260918e-05,,,,,0.02469143088234338,-0.02469143088234338,DCHS2
59,,0.0021299614769045086,-0.0021299614769045086,-0.0014290365427065271,0.0014290365427065271,-0.009593026301603184,0.009593026301603184,-0.0015817265518974014,0.0015817265518974014,,,,,,,GM42567
60,,-0.007946772872519242,0.007946772872519242,-0.010610242127657328,0.010610242127657328,-0.0013102065062808171,0.0013102065062808171,-0.0011166538055972577,0.0011166538055972577,0.00034189725971468105,-0.00034189725971468105,,,0.04152341786164539,-0.04152341786164539,ST6GALNAC5
61,,-0.010826450069883677,0.010826450069883677,-0.011115844629554172,0.011115844629554172,0.005730253526426719,-0.005730253526426719,,,,,,,0.004604806551917133,-0.004604806551917133,PRSS12
62,,-0.005966965570834412,0.005966965570834412,-0.004772835467014541,0.004772835467014541,-0.0005853360417626963,0.0005853360417626963,-0.006509150266978944,0.006509150266978944,,,,,,,GABBR2
63,,-0.00018811406057107904,0.00018811406057107904,-0.007179640596649599,0.007179640596649599,-0.012597774825122032,0.012597774825122032,,,,,,,,,FREM2
64,,-0.006350009245552006,0.006350009245552006,-0.005787731982442618,0.005787731982442618,0.007181846884250463,-0.007181846884250463,0.010920308529100566,-0.010920308529100566,0.002959883014259812,-0.002959883014259812,,,0.017893413560769386,-0.017893413560769386,MELK
65,,0.0016229282755439028,-0.0016229282755439028,0.002227561619463213,-0.002227561619463213,-0.004998379922274851,0.004998379922274851,-0.003227739679305598,0.003227739679305598,,,4.15639744844043e-15,-4.15639744844043e-15,0.035490228570959556,-0.035490228570959556,GABPB2
66,,-0.008694600106428474,0.008694600106428474,-0.0006856817207967769,0.0006856817207967769,0.004751890491405154,-0.004751890491405154,0.007263194450766626,-0.007263194450766626,,,,,0.001861262274066331,-0.001861262274066331,ID1
67,,0.029609736907775255,-0.029609736907775255,,,0.0013364582759438637,-0.0013364582759438637,0.005067681085651324,-0.005067681085651324,,,,,,,PTGER3
68,,-0.008909409862791484,0.008909409862791484,-0.005602880622854231,0.005602880622854231,0.004176189625892619,-0.004176189625892619,0.005599879531835848,-0.005599879531835848,,,,,0.00454363618644215,-0.00454363618644215,B4GALT1
69,,-0.004118818059293525,0.004118818059293525,-0.003968310087702563,0.003968310087702563,-0.003949464434244723,0.003949464434244723,0.006311903437631515,-0.006311903437631515,,,,,-0.0011648021465237718,0.0011648021465237718,TPX2
70,,,,0.005914405539422948,-0.005914405539422948,,,,,,,,,,,S100A6
71,,-0.008614099678239152,0.008614099678239152,0.005569756900902223,-0.005569756900902223,0.006848201689487597,-0.006848201689487597,0.014201733376068094,-0.014201733376068094,,,,,0.0027482845595747096,-0.0027482845595747096,GM14204
72,,0.0065257653737739035,-0.0065257653737739035,-0.00614175168497013,0.00614175168497013,-0.015270323916347167,0.015270323916347167,,,,,-5.100087019371813e-14,5.100087019371813e-14,,,S1PR1
73,,-0.0013733058836150475,0.0013733058836150475,-0.005219002438233616,0.005219002438233616,-0.0026726175869413796,0.0026726175869413796,0.0023585589600125176,-0.0023585589600125176,,,,,-6.513344505190352e-05,6.513344505190352e-05,PAG1
74,,0.003285970675792324,-0.003285970675792324,-0.008937600136519099,0.008937600136519099,0.006479595210274386,-0.006479595210274386,,,5.5932774992731304e-05,-5.5932774992731304e-05,3.2612801348363973e-16,-3.2612801348363973e-16,,,GUCY1A1
75,,-0.0021638346879375506,0.0021638346879375506,0.007646416381872509,-0.007646416381872509,-0.007268341305994817,0.007268341305994817,0.007776726727532872,-0.007776726727532872,,,,,0.006754720247982335,-0.006754720247982335,ZGRF1
76,,0.011853175638491295,-0.011853175638491295,-0.003288037127096216,0.003288037127096216,-0.008812625778464929,0.008812625778464929,0.005770241958496881,-0.005770241958496881,,,,,0.001479307322422574,-0.001479307322422574,PTGFRN
77,,0.003255522712684804,-0.003255522712684804,0.0032753482355586394,-0.0032753482355586394,-0.005841436043470899,0.005841436043470899,-5.899639697409809e-06,5.899639697409809e-06,,,,,0.00037246496962769354,-0.00037246496962769354,NKAIN3
78,,-0.005640201486847879,0.005640201486847879,-0.0063259038538540854,0.0063259038538540854,0.007390938684409695,-0.007390938684409695,0.00849091223087154,-0.00849091223087154,,,,,,,CTSO
79,,0.01873061247381628,-0.01873061247381628,-0.010124348534472118,0.010124348534472118,,,,,,,,,,,PLTP
80,,-0.005217208941790105,0.005217208941790105,0.009530132261003181,-0.009530132261003181,-0.0023222055098041164,0.0023222055098041164,0.0015672127504300429,-0.0015672127504300429,,,,,0.0023358616294458096,-0.0023358616294458096,KCNN3
81,,-0.001149548468245748,0.001149548468245748,-0.005840388347611525,0.005840388347611525,0.00011176395376046727,-0.00011176395376046727,0.0004175906741035393,-0.0004175906741035393,,,,,-0.0006450764966713304,0.0006450764966713304,RALYL
82,,-0.008927943427796216,0.008927943427796216,-0.005401544708813474,0.005401544708813474,-0.0038002015595826125,0.0038002015595826125,-0.0059344932633341105,0.0059344932633341105,,,,,0.035259237126566395,-0.035259237126566395,GPSM2
83,,0.0006200354727244409,-0.0006200354727244409,0.01680059952100798,-0.01680059952100798,0.0018439863824162017,-0.0018439863824162017,0.005361958221652828,-0.005361958221652828,,,,,-0.0009784574515600067,0.0009784574515600067,PHGDH
84,,0.0016564674085945072,-0.0016564674085945072,-0.0033829720926010845,0.0033829720926010845,-0.0012433802128284654,0.0012433802128284654,0.004222668137756257,-0.004222668137756257,,,,,,,BMP7
85,,-0.001307077875314741,0.001307077875314741,-0.0013002107959088627,0.0013002107959088627,0.003825576327660292,-0.003825576327660292,,,,,,,,,INKA2
86,,0.020550598904216767,-0.020550598904216767,0.012851878726463262,-0.012851878726463262,0.014650894942143097,-0.014650894942143097,0.003185421553943975,-0.003185421553943975,,,,,0.0011965687864715566,-0.0011965687864715566,PTX3
87,,0.00038271660896885967,-0.00038271660896885967,0.013351374759035792,-0.013351374759035792,-0.002514852651239609,0.002514852651239609,0.008546986870536587,-0.008546986870536587,,,,,,,NEUROG2
88,,-0.003022359334839561,0.003022359334839561,-0.014824039443622782,0.014824039443622782,0.0005286486783539629,-0.0005286486783539629,-0.0010228695725662817,0.0010228695725662817,,,,,-0.00019700447448374805,0.00019700447448374805,GM26871
89,,0.0022115016705474277,-0.0022115016705474277,-0.002157143646142008,0.002157143646142008,0.004357957163678559,-0.004357957163678559,0.006757075281994811,-0.006757075281994811,,,,,0.0008365233846545882,-0.0008365233846545882,DDAH1
90,,0.0028932062925933408,-0.0028932062925933408,0.0017967855543326652,-0.0017967855543326652,-0.0019346520094466954,0.0019346520094466954,-0.0036555878521048954,0.0036555878521048954,,,,,0.0001898506758852836,-0.0001898506758852836,MYT1
91,,-0.004827338351054283,0.004827338351054283,-0.0032206471612642243,0.0032206471612642243,0.0013866664840679194,-0.0013866664840679194,0.004693048176685706,-0.004693048176685706,,,,,0.0014210867691917053,-0.0014210867691917053,PLK4
92,,-0.0033577891103271085,0.0033577891103271085,-0.006809829781566926,0.006809829781566926,-0.005255106588120707,0.005255106588120707,-0.002110727349631303,0.002110727349631303,,,,,-0.0005220090525845725,0.0005220090525845725,EPHA7
93,,0.010447096912997618,-0.010447096912997618,-0.003607422154824569,0.003607422154824569,-0.0018718267051206633,0.0018718267051206633,-0.003434773468658177,0.003434773468658177,,,,,-0.00034110278566115704,0.00034110278566115704,EGFEM1
94,,0.0021364418162027263,-0.0021364418162027263,-0.0064203080072804675,0.0064203080072804675,-0.005490973767824023,0.005490973767824023,0.0013810896985702037,-0.0013810896985702037,0.00014851389175544322,-0.00014851389175544322,5.294376048681215e-15,-5.294376048681215e-15,0.006579101380088714,-0.006579101380088714,GUCY1B1
95,,-0.007176399587653939,0.007176399587653939,-0.0016948842268926165,0.0016948842268926165,-0.004746315342488976,0.004746315342488976,0.0009128617934893446,-0.0009128617934893446,0.014008852196017815,-0.014008852196017815,,,0.0026379753799432963,-0.0026379753799432963,NDST3
96,,-0.006050047858246539,0.006050047858246539,-0.0009527568642534179,0.0009527568642534179,-0.007212206569887872,0.007212206569887872,0.005606650715088125,-0.005606650715088125,,,,,0.026265989946259647,-0.026265989946259647,SMC4
97,,0.009585626185415183,-0.009585626185415183,0.012229285677043629,-0.012229285677043629,0.0026765249653166803,-0.0026765249653166803,0.0008985892582478311,-0.0008985892582478311,,,,,0.0032381064008580596,-0.0032381064008580596,SYT6
98,,-0.003946807098802539,0.003946807098802539,-0.0025069953155188313,0.0025069953155188313,0.009098738438597445,-0.009098738438597445,-0.004455843275016677,0.004455843275016677,,,,,,,PTPRT
99,,-0.0024089908223516587,0.0024089908223516587,0.010293280631862703,-0.010293280631862703,-0.013045244456030447,0.013045244456030447,-0.004323336056611039,0.004323336056611039,,,,,0.0021399190132548943,-0.0021399190132548943,4933405D12RIK
100,,-0.007639694710383629,0.007639694710383629,-0.00560356905320504,0.00560356905320504,-0.0006009132186069188,0.0006009132186069188,0.00460946394228702,-0.00460946394228702,,,,,-0.0008969620881930651,0.0008969620881930651,CDH4
101,,0.01194244829017442,-0.01194244829017442,-0.0035138056485408548,0.0035138056485408548,-0.004815348332041523,0.004815348332041523,-0.002796224380212986,0.002796224380212986,,,,,0.0383358689453484,-0.0383358689453484,ZFHX4
102,,-0.0030474753680715116,0.0030474753680715116,0.0027129560877197922,-0.0027129560877197922,0.00316105340332639,-0.00316105340332639,-0.004479860427287194,0.004479860427287194,,,,,0.024465010667325177,-0.024465010667325177,LMO4
103,,-0.014144746694491776,0.014144746694491776,0.0028060755460031783,-0.0028060755460031783,-0.004310057228433188,0.004310057228433188,0.004918002716183326,-0.004918002716183326,,,,,,,CCN1
104,,-0.03868467388532271,0.03868467388532271,,,-0.007304438931834328,0.007304438931834328,,,,,,,0.011018646580455031,-0.011018646580455031,4930509J09RIK
105,,-0.000955684359304064,0.000955684359304064,0.00028844169531104524,-0.00028844169531104524,0.00311421710786014,-0.00311421710786014,,,,,,,0.02466646081011105,-0.02466646081011105,AURKA
106,,0.004025027365122065,-0.004025027365122065,-0.007071543341313304,0.007071543341313304,0.003683563990763604,-0.003683563990763604,0.0063907848975674544,-0.0063907848975674544,,,,,0.007220097844816711,-0.007220097844816711,GM27008
107,,0.011864955938562433,-0.011864955938562433,-0.0013608845348377988,0.0013608845348377988,-0.004731169728047754,0.004731169728047754,-0.004181859613179913,0.004181859613179913,,,,,0.006919838512069072,-0.006919838512069072,ARHGEF26
108,,-0.02459852161851667,0.02459852161851667,0.02289126952986524,-0.02289126952986524,,,-0.004756452121511268,0.004756452121511268,0.001102032686615878,-0.001102032686615878,,,,,NDST4
109,,,,0.007121337612655536,-0.007121337612655536,0.0044256038595830854,-0.0044256038595830854,,,,,,,,,IQGAP3
110,,-0.008645587927308955,0.008645587927308955,-0.004829069571842114,0.004829069571842114,-0.0035459647313888093,0.0035459647313888093,-0.00562668164677807,0.00562668164677807,,,,,0.005149052556864878,-0.005149052556864878,2610316D01RIK
111,,-0.01052177257132235,0.01052177257132235,0.0030574864274054356,-0.0030574864274054356,-0.008213023040364649,0.008213023040364649,,,,,,,-9.281109527452952e-05,9.281109527452952e-05,WWTR1
112,,-0.009445819809270353,0.009445819809270353,-0.0024875488730629683,0.0024875488730629683,-0.005712282441570328,0.005712282441570328,-0.0010179557933951214,0.0010179557933951214,,,,,0.002118804724580703,-0.002118804724580703,PIGK
113,,-0.0026560725888884265,0.0026560725888884265,0.002339930314711698,-0.002339930314711698,0.005938669384160863,-0.005938669384160863,-0.004467540564894762,0.004467540564894762,,,,,0.00018499072032084063,-0.00018499072032084063,SFRP2
114,,-0.006738309487330098,0.006738309487330098,-0.006878354730590702,0.006878354730590702,-0.00311962892004939,0.00311962892004939,0.009118697185846146,-0.009118697185846146,,,,,0.02543046358064155,-0.02543046358064155,RAD54B
115,,,,0.008443571589193254,-0.008443571589193254,-0.00650774936085885,0.00650774936085885,,,,,,,,,CP
116,,-0.0024660955766995438,0.0024660955766995438,-0.005807510897808461,0.005807510897808461,0.006673762832093193,-0.006673762832093193,-0.0031801132978421173,0.0031801132978421173,0.015015551458475412,-0.015015551458475412,,,0.01643291431029724,-0.01643291431029724,CKS1B
117,,-0.002387444841539403,0.002387444841539403,-0.007823027105325703,0.007823027105325703,0.0009581818338105161,-0.0009581818338105161,0.0008893161083962792,-0.0008893161083962792,,,,,,,TRIM59
118,,,,-0.008271369020161831,0.008271369020161831,0.0003061970738061706,-0.0003061970738061706,,,,,,,,,PLD1
119,,-0.003662551742359167,0.003662551742359167,0.005846139140811807,-0.005846139140811807,0.004598480061554021,-0.004598480061554021,-0.0015354135607727262,0.0015354135607727262,,,,,0.00018366798799709233,-0.00018366798799709233,KCND3
120,,0.0045217936817440185,-0.0045217936817440185,0.010190568489844204,-0.010190568489844204,0.0066060648416543105,-0.0066060648416543105,0.0008028016085661754,-0.0008028016085661754,,,,,,,PLPPR4
121,,0.014889990700570371,-0.014889990700570371,-0.003898707331507656,0.003898707331507656,0.008731653007891915,-0.008731653007891915,,,,,,,,,DEPDC1A
122,,0.011407383889353216,-0.011407383889353216,-0.006646097224255854,0.006646097224255854,-0.0026264127927235134,0.0026264127927235134,0.00014887048130651087,-0.00014887048130651087,,,,,0.009642937611126775,-0.009642937611126775,SPATA1
123,,,,-0.011593811807922363,0.011593811807922363,-0.008872458565515568,0.008872458565515568,-3.469446951953614e-17,3.469446951953614e-17,,,,,,,OLFM3
124,,-0.0048666814023799534,0.0048666814023799534,0.003163009203503847,-0.003163009203503847,-0.00835028418799904,0.00835028418799904,-0.0007687905087909869,0.0007687905087909869,,,,,0.04153466098191265,-0.04153466098191265,FNDC3B
125,,0.00376214324935871,-0.00376214324935871,-0.0018685213510446289,0.0018685213510446289,-0.006781016670353225,0.006781016670353225,0.0022534805374747335,-0.0022534805374747335,,,,,0.0134044191986891,-0.0134044191986891,FAM210B
126,,0.005628732216680851,-0.005628732216680851,-0.004012469617796284,0.004012469617796284,-0.0004051932353288379,0.0004051932353288379,0.0002337433639121242,-0.0002337433639121242,,,2.005340338229189e-15,-2.005340338229189e-15,,,GM30382
127,,-0.006089461265361522,0.006089461265361522,0.003695297310132545,-0.003695297310132545,0.004477077154951534,-0.004477077154951534,-0.0007475100011140046,0.0007475100011140046,0.0003266009018583621,-0.0003266009018583621,,,,,TRPC4
128,,-0.016158486880133948,0.016158486880133948,-0.010513926038565762,0.010513926038565762,0.004823917148330678,-0.004823917148330678,0.008557360314566144,-0.008557360314566144,,,,,0.018546178540398216,-0.018546178540398216,BC028528
129,,,,-0.010773187968430582,0.010773187968430582,-0.005882287636155406,0.005882287636155406,,,0.0005035277677341021,-0.0005035277677341021,,,,,CAR8
130,,0.013517156602101989,-0.013517156602101989,0.014303223729223914,-0.014303223729223914,,,-0.0008801903570082314,0.0008801903570082314,,,,,,,SLC7A11
131,,-0.0001968406176246218,0.0001968406176246218,-0.012652876681693341,0.012652876681693341,-0.005283658386951308,0.005283658386951308,0.0006110492750823204,-0.0006110492750823204,,,,,0.005423059165936543,-0.005423059165936543,KYAT3
132,,-0.00392982599182768,0.00392982599182768,0.0067721596412520235,-0.0067721596412520235,0.0017807667462801102,-0.0017807667462801102,0.0002949226747465533,-0.0002949226747465533,,,,,0.030680728790499722,-0.030680728790499722,SCHIP1
133,,-0.003558363444448369,0.003558363444448369,-0.005128652643903171,0.005128652643903171,-0.005053638372182694,0.005053638372182694,-0.002102024083703101,0.002102024083703101,,,,,0.000810186522237695,-0.000810186522237695,GOLIM4
134,,-0.008273047343505445,0.008273047343505445,0.0016234460390776861,-0.0016234460390776861,-0.005574718334060293,0.005574718334060293,0.0018430276190395806,-0.0018430276190395806,,,,,0.01821793720972774,-0.01821793720972774,ECT2
135,,0.011920058627817143,-0.011920058627817143,0.005372571544832595,-0.005372571544832595,-0.006649979304542447,0.006649979304542447,0.006452018521756371,-0.006452018521756371,,,,,-0.00033467766192405574,0.00033467766192405574,CENPE
136,,-0.013628494801848069,0.013628494801848069,-0.0011320550099586865,0.0011320550099586865,-0.00385944403526519,0.00385944403526519,-0.0060661763874383726,0.0060661763874383726,,,,,0.0020131116243490635,-0.0020131116243490635,AK5
137,,-0.01359440358284797,0.01359440358284797,-0.003717112879796168,0.003717112879796168,-0.0018937219418384901,0.0018937219418384901,0.0022195451040599307,-0.0022195451040599307,,,,,0.006085068897341502,-0.006085068897341502,NKAIN4
138,,-0.00020905645628877673,0.00020905645628877673,-0.0025997105238103266,0.0025997105238103266,-0.0035061112778838055,0.0035061112778838055,0.0050963784779483184,-0.0050963784779483184,0.006117638482828314,-0.006117638482828314,,,0.00041179602187075073,-0.00041179602187075073,SHB
139,,-0.0032413480312460316,0.0032413480312460316,-0.0014643147761995642,0.0014643147761995642,-0.0032700217189679595,0.0032700217189679595,-0.00633310870708758,0.00633310870708758,-0.022717884713305436,0.022717884713305436,,,0.0024834326404670135,-0.0024834326404670135,NOTCH2
140,,-0.0006739138984455592,0.0006739138984455592,0.003899263215464542,-0.003899263215464542,0.0033433149217285962,-0.0033433149217285962,0.003872856996851845,-0.003872856996851845,,,,,0.005174382579804675,-0.005174382579804675,CXXC4
141,,0.0017456181199805507,-0.0017456181199805507,-0.005641533410971934,0.005641533410971934,-0.0020108253085546063,0.0020108253085546063,-0.0043952978086404665,0.0043952978086404665,6.178486098114971e-05,-6.178486098114971e-05,,,0.00409656776019993,-0.00409656776019993,SEC24D
142,,-0.003657407847607791,0.003657407847607791,-0.0042331999174240464,0.0042331999174240464,0.008235900436477907,-0.008235900436477907,,,,,,,,,MOB3B
143,,0.0020155345384063744,-0.0020155345384063744,0.004168058311360745,-0.004168058311360745,-0.012640511638039392,0.012640511638039392,,,,,,,0.025728599353151714,-0.025728599353151714,PBXIP1
144,,0.02359594225612771,-0.02359594225612771,-0.004001471909563167,0.004001471909563167,-0.007927785701668473,0.007927785701668473,-0.0009298541221865256,0.0009298541221865256,,,,,,,ACSS1
145,,-0.0045457367966102585,0.0045457367966102585,-0.010651945242375081,0.010651945242375081,-0.0009029880647068028,0.0009029880647068028,0.004851916953437813,-0.004851916953437813,,,,,0.010079430060003232,-0.010079430060003232,UNC5C
146,,0.0029679574856159643,-0.0029679574856159643,0.008501111492117637,-0.008501111492117637,0.001013197963097845,-0.001013197963097845,0.00015243263095553877,-0.00015243263095553877,,,,,-0.007506231374119637,0.007506231374119637,TGFBR1
147,,0.0014395569929872704,-0.0014395569929872704,-0.007899203170149485,0.007899203170149485,-0.005610719307303176,0.005610719307303176,-0.0006269412205190047,0.0006269412205190047,,,,,0.030473315939404638,-0.030473315939404638,PLPPR5
148,,-0.0051262632993016866,0.0051262632993016866,-0.004131212556922177,0.004131212556922177,-0.013870584604024495,0.013870584604024495,,,,,,,,,DKK2
149,,,,-0.005089668151174391,0.005089668151174391,-0.0033554912280176485,0.0033554912280176485,,,,,,,,,VEPH1
150,,0.014557290210117889,-0.014557290210117889,-0.005325731754563176,0.005325731754563176,-0.01275996891359836,0.01275996891359836,,,,,,,0.0003727517536116706,-0.0003727517536116706,PDLIM5
151,,0.020582449089753825,-0.020582449089753825,-0.004139065903014862,0.004139065903014862,0.009616397241181823,-0.009616397241181823,0.002041754226333986,-0.002041754226333986,,,,,0.01554478772829164,-0.01554478772829164,SNHG11
152,,-0.0013057940367389165,0.0013057940367389165,-0.0032483332864529715,0.0032483332864529715,-0.00024947530632952325,0.00024947530632952325,0.003952412820400798,-0.003952412820400798,,,,,-0.0001387054000554222,0.0001387054000554222,BMPR1B
153,,-0.008507710104198693,0.008507710104198693,-0.0018894120193260686,0.0018894120193260686,0.012969930646271437,-0.012969930646271437,0.009314346830588682,-0.009314346830588682,,,,,0.005914184212886323,-0.005914184212886323,PCDH10
154,,-0.006951938039576354,0.006951938039576354,-0.005586445292206602,0.005586445292206602,0.004340326305971552,-0.004340326305971552,0.007110727258508455,-0.007110727258508455,,,,,0.03527958603629153,-0.03527958603629153,TTF2
155,,-0.006564225323044001,0.006564225323044001,-0.0015650620462638806,0.0015650620462638806,-0.0025621009522140414,0.0025621009522140414,0.0028549544670060586,-0.0028549544670060586,,,,,0.0026217601850947285,-0.0026217601850947285,LINGO2
156,,0.02104555660890734,-0.02104555660890734,,,-0.009869954345711154,0.009869954345711154,0.00021815329196098188,-0.00021815329196098188,,,,,,,TBX15
157,,-0.002889336490176149,0.002889336490176149,-0.00629775425700841,0.00629775425700841,-0.0021045274455597507,0.0021045274455597507,-0.0029835043722537813,0.0029835043722537813,,,,,0.001609235555682962,-0.001609235555682962,ANKRD6
158,,-0.006558597335301536,0.006558597335301536,0.007584013416955145,-0.007584013416955145,-0.0060396587450241915,0.0060396587450241915,0.002236840292028211,-0.002236840292028211,,,,,0.004634536358736424,-0.004634536358736424,CDC14A
159,,-0.008652012402173878,0.008652012402173878,0.003970371170622336,-0.003970371170622336,-0.00620587587332945,0.00620587587332945,0.007763712645928678,-0.007763712645928678,-0.011504538153259164,0.011504538153259164,,,0.007181230066711855,-0.007181230066711855,E2F1
160,,0.002635866459051006,-0.002635866459051006,-0.00224841836204967,0.00224841836204967,-0.0049821970583242906,0.0049821970583242906,-0.0015757664542622937,0.0015757664542622937,,,3.0461744238152733e-15,-3.0461744238152733e-15,0.014548069287900658,-0.014548069287900658,MMS22L
161,,,,-0.03440587872716603,0.03440587872716603,,,,,,,,,,,TOX2
162,,-0.01326923470478842,0.01326923470478842,-0.0027208325778793896,0.0027208325778793896,-0.007633690995491993,0.007633690995491993,,,,,,,,,BCAN
163,,-0.006826269235048789,0.006826269235048789,-0.01232603981646286,0.01232603981646286,0.011146756306389068,-0.011146756306389068,,,,,,,-0.0016952498006404457,0.0016952498006404457,LHFP
164,,-0.011798676953837808,0.011798676953837808,-0.008154756863755289,0.008154756863755289,-0.005424820215851417,0.005424820215851417,-0.001512541609264846,0.001512541609264846,,,,,0.0019484958776694525,-0.0019484958776694525,DPYD
165,,,,-0.00514773173541315,0.00514773173541315,,,,,,,,,,,VCAM1
166,,0.014878454681042597,-0.014878454681042597,0.0005589968223301059,-0.0005589968223301059,0.004405784229761206,-0.004405784229761206,-0.004536221553928341,0.004536221553928341,,,,,-0.0006429212151369719,0.0006429212151369719,6530403H02RIK
167,,-0.005416464193925316,0.005416464193925316,-0.007308753444729123,0.007308753444729123,-0.00013398366376469323,0.00013398366376469323,-0.002150875711209435,0.002150875711209435,-2.1785402713685176e-05,2.1785402713685176e-05,,,9.633850981951089e-05,-9.633850981951089e-05,SNX7
168,,,,0.008702963282810852,-0.008702963282810852,,,-0.001067556526910457,0.001067556526910457,0.00020298710480107923,-0.00020298710480107923,,,-0.0017803583576247659,0.0017803583576247659,CAR2
169,,0.020457218688188505,-0.020457218688188505,0.009440302344302341,-0.009440302344302341,,,-0.00810739443803226,0.00810739443803226,,,,,,,MANBA
170,,,,-0.005881234099820699,0.005881234099820699,0.009875276606300866,-0.009875276606300866,0.003451677901053607,-0.003451677901053607,,,,,,,MECOM
